id,type,ptAx,ptAy,ptBx,ptBy,name,linkVolAB,linkVolBA,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
51,2,414,268,493,242,"lienBidir_414268493242",967.6,1168.0,0S3,30.0,5.10081839822184,5.11000827372855,1000.0,1000.0,1000.0,5.0,967.56458,1167.9586
23,2,328,258,331,196,"totoroute",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
119,2,648,491,696,545,"lienBidir_648491696545",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
62,2,457,324,414,268,"lienBidir_457324414268",1293.6,2104.7,0S3,30.0,5.16032928556004,5.21019478376413,1000.0,1000.0,1000.0,5.0,1293.6495,2104.6909
133,2,483,622,502,514,"lienBidir_483622502514",5897.3,3915.5,0S3,30.0,6.10465656762381,5.81630626205013,1000.0,1000.0,1000.0,5.0,5897.2713,3915.4949
58,2,402,313,375,311,"lienBidir_402313375311",957.4,959.7,0S3,30.0,5.09396497765941,5.09406470116776,1000.0,1000.0,1000.0,5.0,957.4072,959.71552
71,2,513,378,502,514,"lienBidir_513378502514",2998.6,5831.6,0S3,30.0,5.61980490410386,5.99450326076859,1000.0,1000.0,1000.0,5.0,2998.5802,5831.5744
103,2,564,502,553,468,"lienBidir_564502553468",201.4,2937.0,0S3,30.0,5.09649712206093,5.25594454758147,1000.0,1000.0,1000.0,5.0,201.4227,2937.0069
28,2,375,311,328,258,"lienBidir_375311328258",592.9,0.0,0S3,30.0,5.04810580207238,5.03183169605663,1000.0,1000.0,1000.0,5.0,592.94037,0.0
69,2,497,361,513,378,"lienBidir_497361513378",4188.4,4286.6,0S3,30.0,5.73554830766065,5.74807134717401,1000.0,1000.0,1000.0,5.0,4188.3535,4286.5972
70,2,497,361,568,312,"lienBidir_497361568312",7762.8,7613.5,0S3,30.0,7.16387274059465,7.13066509234698,1000.0,1000.0,1000.0,5.0,7762.8355,7613.5405
27,2,281,292,328,258,"lienBidir_281292328258",2890.3,2962.2,0S3,30.0,5.40169634092509,5.4083676797517,1000.0,1000.0,1000.0,5.0,2890.3202,2962.1768
61,2,594,322,696,329,"lienBidir_594322696329",1743.7,1763.8,0S3,30.0,5.19166335248857,5.1929258124457,1000.0,1000.0,1000.0,5.0,1743.6942,1763.782
6,2,331,196,414,268,"lienBidir_331196414268",2113.1,1518.8,0S3,30.0,5.22114824352216,5.18286937063516,1000.0,1000.0,1000.0,5.0,2113.0994,1518.8319
56,2,568,312,594,322,"lienBidir_568312594322",2931.9,2950.5,0S3,30.0,5.40741004820161,5.4091390881597,1000.0,1000.0,1000.0,5.0,2931.9433,2950.4889
14,2,889,138,880,319,"lienBidir_889138880319",5067.0,5025.2,0S3,30.0,6.00594680771516,5.99970048011661,1000.0,1000.0,1000.0,5.0,5067.002,5025.158
13,2,702,178,605,268,"lienBidir_702178605268",16364.2,16212.2,0S3,30.0,14.1436436522065,14.0715477019263,1000.0,1000.0,1000.0,5.0,16364.214,16212.153
35,2,216,394,68,232,"lienBidir_21639468232",1549.4,18.0,0S3,30.0,5.11013942182969,5.05040846727058,1000.0,1000.0,1000.0,5.0,1549.4491,18.031103
60,2,594,322,568,356,"lienBidir_594322568356",1518.1,1516.6,0S3,30.0,5.15930516691214,5.15921735717892,1000.0,1000.0,1000.0,5.0,1518.1219,1516.5797
78,2,605,268,549,279,"lienBidir_605268549279",9528.2,9241.1,0S3,30.0,8.16184262084121,8.08411565714043,1000.0,1000.0,1000.0,5.0,9528.248,9241.0579
86,2,852,375,880,319,"lienBidir_852375880319",1632.2,1638.5,0S3,30.0,5.17515408695377,5.1755346985983,1000.0,1000.0,1000.0,5.0,1632.1807,1638.5367
80,2,776,353,852,375,"lienBidir_776353852375",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
132,2,413,611,483,622,"lienBidir_413611483622",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
91,2,215,493,264,626,"lienBidir_215493264626",1691.2,1703.3,0S3,30.0,5.18373523053535,5.18447256700471,1000.0,1000.0,1000.0,5.0,1691.2478,1703.2505
129,2,331,627,399,699,"lienBidir_331627399699",2670.4,1553.4,0S3,30.0,5.29044823474199,5.21013044764581,1000.0,1000.0,1000.0,5.0,2670.4234,1553.3951
125,2,626,555,648,491,"lienBidir_626555648491",578.5,577.7,0S3,30.0,5.05974517878315,5.05971741483771,1000.0,1000.0,1000.0,5.0,578.4922,577.67718
45,2,521,233,576,173,"lienBidir_521233576173",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
67,2,568,356,672,358,"lienBidir_568356672358",776.3,756.8,0S3,30.0,5.07607913564147,5.07532707234301,1000.0,1000.0,1000.0,5.0,776.33512,756.83508
42,2,501,213,521,233,"pont de MSP",0.0,443.2,0S3,30.0,5.02943462448495,5.04082643829234,1000.0,1000.0,1000.0,5.0,0.0,443.15938
18,2,68,232,238,280,"lienBidir_l68232238280",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
36,2,216,394,215,493,"routeZone2nord",3418.2,3420.7,0S3,30.0,5.51915224253439,5.51941886034453,1000.0,1000.0,1000.0,5.0,3418.212,3420.7332
44,2,485,233,501,213,"lienBidir_485233501213",0.0,443.2,0S3,30.0,5.02943462448495,5.04082643829234,1000.0,1000.0,1000.0,5.0,0.0,443.15938
41,2,280,398,276,529,"lienBidir_280398276529",278.2,195.4,0S3,30.0,5.03689414651532,5.0347352661983,1000.0,1000.0,1000.0,5.0,278.22935,195.37292
57,2,568,312,605,268,"lienBidir_568312605268",6971.1,6836.0,0S3,30.0,6.77373186393331,6.74664708158488,1000.0,1000.0,1000.0,5.0,6971.0955,6835.9657
52,2,549,279,568,312,"lienBidir_549279568312",3433.3,3475.9,0S3,30.0,5.5257281598903,5.53027179376386,1000.0,1000.0,1000.0,5.0,3433.3288,3475.922
68,2,497,361,409,395,"lienBidir_497361409395",1068.4,828.5,0S3,30.0,5.0982281098694,5.0879186150772,1000.0,1000.0,1000.0,5.0,1068.4484,828.45311
104,2,564,502,626,555,"lienBidir_564502626555",45.2,577.7,0S3,30.0,5.03344831760256,5.04824840009211,1000.0,1000.0,1000.0,5.0,45.185371,577.67718
106,2,502,514,564,502,"lienBidir_502514564502",246.6,2700.0,0S3,30.0,5.09290966159408,5.23002663349148,1000.0,1000.0,1000.0,5.0,246.60807,2699.9533
5,2,264,128,278,98,"lienBidir_26412827898",1467.3,1472.3,0S3,30.0,5.15286809234235,5.15315173486724,1000.0,1000.0,1000.0,5.0,1467.2603,1472.3474
124,2,696,545,852,375,"TotorouteE712_4_2",1632.2,1638.5,0S3,30.0,5.17515408695377,5.1755346985983,1000.0,1000.0,1000.0,5.0,1632.1807,1638.5367
138,2,518,709,483,622,"lienBidir_518709483622",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
96,2,379,591,413,611,"lienBidir_379591413611",0.0,0.0,0S3,30.0,5.02291544504047,5.02291544504047,1000.0,1000.0,1000.0,5.0,0.0,0.0
38,2,385,395,280,398,"lienBidir_385395280398",888.6,603.4,0S3,30.0,5.07939605679007,5.06853966242765,1000.0,1000.0,1000.0,5.0,888.5834,603.44731
